,BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION,CURRENCYID,TRENDCLSPR
7,TQBR,2020-01-29,МосБиржа,MOEX,16822,526839495.6,111.97,110.91,113.44,111.8,112.27,111.8,4692750,112.27,112.27,111.8,526839495.6,526839495.6,526839495.6,,3,SUR,0.45
8,TQBR,2020-01-28,МосБиржа,MOEX,11655,595640768.6,110.8,109.3,112.49,111.3,110.93,111.3,5369680,110.93,110.93,111.3,595640768.6,595640768.6,595640768.6,,3,SUR,0.61
9,TQBR,2020-01-27,МосБиржа,MOEX,14491,684837430.2,112.6,109.98,112.95,110.62,111.41,110.62,6147170,111.41,111.41,110.62,684837430.2,684837430.2,684837430.2,,3,SUR,-2.11
10,TQBR,2020-01-24,МосБиржа,MOEX,9353,488897051.1,113.85,112.63,114.42,113.0,113.36,113.0,4312690,113.36,113.36,113.0,488897051.1,488897051.1,488897051.1,,3,SUR,-0.72
11,TQBR,2020-01-23,МосБиржа,MOEX,12210,579264320.3,114.1,112.27,114.45,113.82,113.32,113.82,5111700,113.32,113.32,113.82,579264320.3,579264320.3,579264320.3,,3,SUR,-0.59
12,TQBR,2020-01-22,МосБиржа,MOEX,13993,760357632.5,114.7,113.58,114.97,114.5,114.23,114.5,6656420,114.23,114.23,114.5,760357632.5,760357632.5,760357632.5,,3,SUR,-0.1
13,TQBR,2020-01-21,МосБиржа,MOEX,21265,969262420.1,115.9,113.2,115.99,114.62,114.36,114.62,8475810,114.36,114.36,114.62,969262420.1,969262420.1,969262420.1,,3,SUR,-1.19
14,TQBR,2020-01-20,МосБиржа,MOEX,17056,850002924.8,114.81,114.43,116.0,116.0,115.59,116.0,7353620,115.59,115.59,116.0,850002924.8,850002924.8,850002924.8,,3,SUR,1.05
15,TQBR,2020-01-17,МосБиржа,MOEX,12227,745461389.4,114.3,114.07,115.26,114.8,114.72,114.8,6497840,114.72,114.72,114.8,745461389.4,745461389.4,745461389.4,,3,SUR,0.26
16,TQBR,2020-01-16,МосБиржа,MOEX,15035,1082422057.0,116.0,113.81,116.38,114.5,115.07,114.5,9406250,115.07,115.07,114.5,1082422057.0,1082422057.0,1082422057.0,,3,SUR,-1.19
17,TQBR,2020-01-15,МосБиржа,MOEX,17816,1188649543.2,113.7,113.54,115.88,115.88,114.92,115.88,10343270,114.92,114.92,115.88,1188649543.2,1188649543.2,1188649543.2,,3,SUR,1.63
18,TQBR,2020-01-14,МосБиржа,MOEX,14520,778906541.9,114.2,113.23,115.0,114.02,114.31,114.02,6813960,114.31,114.31,114.02,778906541.9,778906541.9,778906541.9,,3,SUR,-0.07
19,TQBR,2020-01-13,МосБиржа,MOEX,14436,878539914.6,113.0,112.16,114.2,114.1,113.53,114.1,7738170,113.53,113.53,114.1,878539914.6,878539914.6,878539914.6,,3,SUR,0.98
20,TQBR,2020-01-10,МосБиржа,MOEX,17983,861740190.7,111.1,110.61,113.0,112.99,112.11,112.99,7686760,112.11,112.11,112.99,861740190.7,861740190.7,861740190.7,,3,SUR,1.79
21,TQBR,2020-01-09,МосБиржа,MOEX,10214,625342692.9,110.73,109.6,111.2,111.0,110.56,111.0,5656080,110.56,110.56,111.0,625342692.9,625342692.9,625342692.9,,3,SUR,0.14
22,TQBR,2020-01-08,МосБиржа,MOEX,17203,1066187024.3,107.7,107.5,111.18,110.84,109.7,110.84,9719480,109.7,109.7,110.84,1066187024.3,1066187024.3,1066187024.3,,3,SUR,2.6
23,TQBR,2020-01-06,МосБиржа,MOEX,6398,248174150.6,107.2,106.42,108.03,108.03,107.14,108.03,2316340,107.14,107.14,108.03,248174150.6,248174150.6,248174150.6,,3,SUR,0.79
24,TQBR,2020-01-03,МосБиржа,MOEX,13070,556548825.9,108.0,106.7,109.86,107.18,107.93,107.18,5156720,107.93,107.93,107.18,556548825.9,556548825.9,556548825.9,,3,SUR,-0.53
25,TQBR,2019-12-30,МосБиржа,MOEX,9073,430513601.2,107.2,106.94,108.2,107.75,107.86,107.75,3991460,107.86,107.86,107.75,430513601.2,430513601.2,430513601.2,,3,SUR,0.63
26,TQBR,2019-12-27,МосБиржа,MOEX,6744,315229950.4,106.82,106.24,107.35,107.08,106.81,107.08,2951390,106.81,106.81,107.08,315229950.4,315229950.4,315229950.4,,3,SUR,0.32
27,TQBR,2019-12-26,МосБиржа,MOEX,4965,197941996.6,106.6,106.1,107.34,106.74,106.57,106.74,1857350,106.57,106.57,106.74,197941996.6,197941996.6,197941996.6,,3,SUR,-0.07
28,TQBR,2019-12-25,МосБиржа,MOEX,4434,208390065.0,107.22,106.37,107.34,106.82,106.69,106.82,1953210,106.69,106.69,106.82,208390065.0,208390065.0,208390065.0,,3,SUR,-0.35
29,TQBR,2019-12-24,МосБиржа,MOEX,5184,186151248.0,108.09,106.94,108.1,107.2,107.39,107.2,1733400,107.39,107.39,107.2,186151248.0,186151248.0,186151248.0,,3,SUR,-0.79
30,TQBR,2019-12-23,МосБиржа,MOEX,5217,270768691.4,107.71,107.4,108.26,108.05,107.74,108.05,2513330,107.73,107.73,108.05,270768691.4,270768691.4,270768691.4,,3,SUR,0.53
31,TQBR,2019-12-20,МосБиржа,MOEX,7876,499965155.7,108.32,107.48,108.59,107.48,107.76,107.48,4639560,107.76,107.76,107.48,499965155.7,499965155.7,499965155.7,,3,SUR,-0.99
32,TQBR,2019-12-19,МосБиржа,MOEX,21216,815586321.8,107.6,107.4,109.0,108.55,108.38,108.55,7525390,108.38,108.38,108.55,815586321.8,815586321.8,815586321.8,,3,SUR,1.18
33,TQBR,2019-12-18,МосБиржа,MOEX,14067,802462633.8,109.05,107.26,109.5,107.28,108.19,107.28,7417100,108.19,108.19,107.28,802462633.8,802462633.8,802462633.8,,3,SUR,-1.62
34,TQBR,2019-12-17,МосБиржа,MOEX,13183,809787738.2,109.05,108.22,111.4,109.05,109.07,109.05,7424570,109.07,109.07,109.05,809787738.2,809787738.2,809787738.2,,3,SUR,-0.04
35,TQBR,2019-12-16,МосБиржа,MOEX,12847,582547603.5,109.4,108.81,109.98,109.09,109.36,109.09,5327060,109.36,109.36,109.09,582547603.5,582547603.5,582547603.5,,3,SUR,0.12
36,TQBR,2019-12-13,МосБиржа,MOEX,16505,764678306.0,108.45,107.83,109.91,108.96,109.03,108.96,7010660,109.07,109.07,108.96,764678306.0,764678306.0,764678306.0,,3,SUR,0.8
37,TQBR,2019-12-12,МосБиржа,MOEX,16645,959224936.8,106.4,106.2,109.95,108.09,107.77,108.09,8900630,107.77,107.77,108.09,959224936.8,959224936.8,959224936.8,,3,SUR,1.68
38,TQBR,2019-12-11,МосБиржа,MOEX,55862,983404320.0,104.9,104.76,106.3,106.3,105.46,106.3,9325390,105.45,105.45,106.3,983404320.0,983404320.0,983404320.0,,3,SUR,1.43
39,TQBR,2019-12-10,МосБиржа,MOEX,12017,447344786.7,105.7,104.3,105.96,104.8,104.88,104.8,4265250,104.88,104.88,104.8,447344786.7,447344786.7,447344786.7,,3,SUR,-1.18
40,TQBR,2019-12-09,МосБиржа,MOEX,8226,383246635.9,106.16,105.12,106.29,106.05,105.78,106.05,3623120,105.78,105.78,106.05,383246635.9,383246635.9,383246635.9,,3,SUR,-0.11
41,TQBR,2019-12-06,МосБиржа,MOEX,9096,559926282.6,104.7,104.43,106.17,106.17,105.11,106.17,5322770,105.19,105.19,106.17,559926282.6,559926282.6,559926282.6,,3,SUR,1.73
42,TQBR,2019-12-05,МосБиржа,MOEX,8295,421792197.9,106.0,104.36,106.0,104.36,104.93,104.36,4019740,104.93,104.93,104.36,421792197.9,421792197.9,421792197.9,,3,SUR,-1.53
43,TQBR,2019-12-04,МосБиржа,MOEX,11306,548920260.1,104.15,103.89,105.98,105.98,105.1,105.98,5222680,105.1,105.1,105.98,548920260.1,548920260.1,548920260.1,,3,SUR,2.01
44,TQBR,2019-12-03,МосБиржа,MOEX,13436,738549666.2,106.15,103.81,106.23,103.89,104.84,103.89,7044440,104.84,104.84,103.89,738549666.2,738549666.2,738549666.2,,3,SUR,-2.25
45,TQBR,2019-12-02,МосБиржа,MOEX,10025,750292792.1,105.84,105.11,106.28,106.28,105.85,106.28,7086650,105.87,105.87,106.28,750292792.1,750292792.1,750292792.1,,3,SUR,0.55
46,TQBR,2019-11-29,МосБиржа,MOEX,18378,573896369.5,105.63,104.97,106.2,105.7,105.7,105.7,5429390,105.7,105.7,105.7,573896369.5,573896369.5,573896369.5,,3,SUR,0.11
47,TQBR,2019-11-28,МосБиржа,MOEX,21008,703013238.5,106.23,104.8,106.88,105.58,105.56,105.58,6658400,105.58,105.58,105.58,703013238.5,703013238.5,703013238.5,,3,SUR,-0.86
48,TQBR,2019-11-27,МосБиржа,MOEX,32239,1128805996.3,104.91,104.73,106.88,106.5,105.91,106.5,10658900,105.9,105.9,106.5,1128805996.3,1128805996.3,1128805996.3,,3,SUR,1.43
49,TQBR,2019-11-26,МосБиржа,MOEX,22531,1360010491.5,104.6,103.81,105.41,105.0,104.67,105.0,12990450,104.69,104.69,105.0,1360010491.5,1360010491.5,1360010491.5,,3,SUR,0.56
50,TQBR,2019-11-25,МосБиржа,MOEX,28926,706105844.5,105.4,103.71,106.02,104.42,104.7,104.42,6742280,104.73,104.73,104.42,706105844.5,706105844.5,706105844.5,,3,SUR,-0.74
51,TQBR,2019-11-22,МосБиржа,MOEX,32362,1407268028.0,102.4,102.12,106.35,105.2,105.28,105.2,13367170,105.28,105.28,105.2,1407268028.0,1407268028.0,1407268028.0,,3,SUR,2.41
52,TQBR,2019-11-21,МосБиржа,MOEX,21806,622041571.1,103.3,101.75,103.34,102.72,102.23,102.72,6081710,102.28,102.28,102.72,622041571.1,622041571.1,622041571.1,,3,SUR,-0.44
53,TQBR,2019-11-20,МосБиржа,MOEX,46237,1753055202.9,100.21,100.21,104.05,103.17,102.84,103.17,17046160,102.84,102.84,103.17,1753055202.9,1753055202.9,1753055202.9,,3,SUR,2.66
54,TQBR,2019-11-19,МосБиржа,MOEX,16264,505365713.3,100.0,99.82,100.5,100.5,100.08,100.5,5048750,100.1,100.1,100.5,505365713.3,505365713.3,505365713.3,,3,SUR,0.5
55,TQBR,2019-11-18,МосБиржа,MOEX,9908,352904838.5,100.0,99.61,100.49,100.0,99.96,100.0,3530590,99.96,99.96,100.0,352904838.5,352904838.5,352904838.5,,3,SUR,-0.13
56,TQBR,2019-11-15,МосБиржа,MOEX,8116,271390024.3,99.98,99.7,100.37,100.13,100.02,100.13,2713230,100.02,100.02,100.13,271390024.3,271390024.3,271390024.3,,3,SUR,0.19
57,TQBR,2019-11-14,МосБиржа,MOEX,11840,501396436.1,100.0,99.16,100.88,99.94,99.88,99.94,5019980,99.88,99.88,99.94,501396436.1,501396436.1,501396436.1,,3,SUR,-0.32
58,TQBR,2019-11-13,МосБиржа,MOEX,8512,347651746.4,99.99,99.32,100.26,100.26,99.85,100.26,3481810,99.85,99.85,100.26,347651746.4,347651746.4,347651746.4,,3,SUR,0.56
59,TQBR,2019-11-12,МосБиржа,MOEX,16408,980266974.6,100.0,99.15,100.74,99.7,99.9,99.7,9812150,99.9,99.9,99.7,980266974.6,980266974.6,980266974.6,,3,SUR,-0.3
60,TQBR,2019-11-11,МосБиржа,MOEX,16830,471771952.8,98.88,98.51,100.0,100.0,99.42,100.0,4744950,99.43,99.43,100.0,471771952.8,471771952.8,471771952.8,,3,SUR,0.87
61,TQBR,2019-11-08,МосБиржа,MOEX,21743,727636218.7,99.5,98.2,100.18,99.14,98.86,99.14,7360040,98.86,98.86,99.14,727636218.7,727636218.7,727636218.7,,3,SUR,-0.38
62,TQBR,2019-11-07,МосБиржа,MOEX,24028,890742542.4,99.5,99.12,100.49,99.52,99.78,99.52,8926610,99.79,99.79,99.52,890742542.4,890742542.4,890742542.4,,3,SUR,-0.43
63,TQBR,2019-11-06,МосБиржа,MOEX,24755,944824571.8,100.28,98.71,100.28,99.95,99.68,99.95,9478770,99.68,99.68,99.95,944824571.8,944824571.8,944824571.8,,3,SUR,-0.34
64,TQBR,2019-11-05,МосБиржа,MOEX,49556,2964589713.6,97.0,96.6,100.5,100.29,99.48,100.29,29798490,99.49,99.49,100.29,2964589713.6,2964589713.6,2964589713.6,,3,SUR,3.34
65,TQBR,2019-11-01,МосБиржа,MOEX,27790,1038511368.1,95.0,94.44,97.43,97.05,96.33,97.05,10780700,96.33,96.33,97.05,1038511368.1,1038511368.1,1038511368.1,,3,SUR,2.13
66,TQBR,2019-10-31,МосБиржа,MOEX,24459,770762871.8,95.01,94.1,95.67,95.03,95.13,95.03,8101930,95.13,95.13,95.03,770762871.8,770762871.8,770762871.8,,3,SUR,0.04
67,TQBR,2019-10-30,МосБиржа,MOEX,15825,567388084.7,93.85,93.58,94.99,94.99,94.6,94.99,5997710,94.6,94.6,94.99,567388084.7,567388084.7,567388084.7,,3,SUR,1.05
68,TQBR,2019-10-29,МосБиржа,MOEX,12323,339759412.9,93.95,93.33,94.6,94.0,93.99,94.0,3614850,93.99,93.99,94.0,339759412.9,339759412.9,339759412.9,,3,SUR,0.42
69,TQBR,2019-10-28,МосБиржа,MOEX,15495,628741164.6,93.0,93.0,94.21,93.61,93.68,93.61,6711660,93.68,93.68,93.61,628741164.6,628741164.6,628741164.6,,3,SUR,0.44
70,TQBR,2019-10-25,МосБиржа,MOEX,20765,712978392.6,92.05,91.72,93.2,93.2,92.63,93.2,7699590,92.6,92.6,93.2,712978392.6,712978392.6,712978392.6,,3,SUR,1.14
71,TQBR,2019-10-24,МосБиржа,MOEX,23883,865842458.8,93.0,91.36,93.07,92.15,92.24,92.15,9387320,92.24,92.24,92.15,865842458.8,865842458.8,865842458.8,,3,SUR,-0.97
72,TQBR,2019-10-23,МосБиржа,MOEX,14322,392693723.4,92.98,92.5,93.32,93.05,92.84,93.05,4229960,92.84,92.84,93.05,392693723.4,392693723.4,392693723.4,,3,SUR,0.06
73,TQBR,2019-10-22,МосБиржа,MOEX,22237,791463508.7,93.5,92.22,94.39,92.99,93.07,92.99,8500320,93.11,93.11,92.99,791463508.7,791463508.7,791463508.7,,3,SUR,-0.29
74,TQBR,2019-10-21,МосБиржа,MOEX,11705,490786334.2,92.85,92.02,93.29,93.26,92.7,93.26,5294530,92.7,92.7,93.26,490786334.2,490786334.2,490786334.2,,3,SUR,0.6
75,TQBR,2019-10-18,МосБиржа,MOEX,14754,456223609.6,92.74,92.39,93.79,92.7,93.1,92.7,4900330,93.1,93.1,92.7,456223609.6,456223609.6,456223609.6,,3,SUR,0.0
76,TQBR,2019-10-17,МосБиржа,MOEX,26382,799174440.1,93.69,92.31,94.73,92.7,93.26,92.7,8566620,93.29,93.29,92.7,799174440.1,799174440.1,799174440.1,,3,SUR,-1.33
77,TQBR,2019-10-16,МосБиржа,MOEX,23930,1053895175.2,91.73,91.37,93.95,93.95,92.72,93.95,11366250,92.72,92.72,93.95,1053895175.2,1053895175.2,1053895175.2,,3,SUR,2.68
78,TQBR,2019-10-15,МосБиржа,MOEX,23308,880640940.9,90.42,90.34,91.75,91.5,91.04,91.5,9672960,91.04,91.04,91.5,880640940.9,880640940.9,880640940.9,,3,SUR,2.02
79,TQBR,2019-10-14,МосБиржа,MOEX,14138,542802166.6,90.4,89.23,90.95,89.69,90.0,89.69,6030860,90.0,90.0,89.69,542802166.6,542802166.6,542802166.6,,3,SUR,-0.62
80,TQBR,2019-10-11,МосБиржа,MOEX,15666,434693421.1,90.35,89.64,90.42,90.25,90.09,90.25,4824890,90.09,90.09,90.25,434693421.1,434693421.1,434693421.1,,3,SUR,0.28
81,TQBR,2019-10-10,МосБиржа,MOEX,14407,349797479.6,89.8,89.72,90.37,90.0,89.97,90.0,3888040,89.97,89.97,90.0,349797479.6,349797479.6,349797479.6,,3,SUR,-0.11
82,TQBR,2019-10-09,МосБиржа,MOEX,20723,584152295.3,90.0,89.55,90.56,90.1,90.13,90.1,6481430,90.13,90.13,90.1,584152295.3,584152295.3,584152295.3,,3,SUR,0.11
83,TQBR,2019-10-08,МосБиржа,MOEX,22052,636672321.4,91.01,89.62,91.34,90.0,90.16,90.0,7060360,90.18,90.18,90.0,636672321.4,636672321.4,636672321.4,,3,SUR,-1.11
84,TQBR,2019-10-07,МосБиржа,MOEX,13939,313076979.5,91.9,90.85,92.1,91.01,91.35,91.01,3427060,91.35,91.35,91.01,313076979.5,313076979.5,313076979.5,,3,SUR,-0.47
85,TQBR,2019-10-04,МосБиржа,MOEX,18326,515292709.4,92.0,91.3,93.16,91.44,91.99,91.44,5600670,92.01,92.01,91.44,515292709.4,515292709.4,515292709.4,,3,SUR,-0.27
86,TQBR,2019-10-03,МосБиржа,MOEX,21688,780138899.4,91.7,90.51,92.68,91.69,91.43,91.69,8533410,91.42,91.42,91.69,780138899.4,780138899.4,780138899.4,,3,SUR,0.15
87,TQBR,2019-10-02,МосБиржа,MOEX,43258,1142435144.5,94.75,91.32,95.63,91.55,93.82,91.55,12183160,93.77,93.77,91.55,1142435144.5,1142435144.5,1142435144.5,,3,SUR,-3.66
0,TQBR,2019-10-02,МосБиржа,MOEX,43258,1142435144.5,94.75,91.32,95.63,91.55,93.82,91.55,12183160,93.77,93.77,91.55,1142435144.5,1142435144.5,1142435144.5,,3,SUR,-3.66
1,TQBR,2019-10-01,МосБиржа,MOEX,10716,303871460.5,94.99,94.41,95.23,95.03,94.93,95.03,3200910,94.93,94.93,95.03,303871460.5,303871460.5,303871460.5,,3,SUR,0.31
